trajectory,time,lat,lon,z,age,bathy,distance,obs,traj,Date
6709,209174400,36.68667221069336,27.48195457458496,0,26,3.6168935298919678,775.81011962890625,27,6710,2018-08-18T00:00:00Z
6977,209520000,36.662757873535156,27.482234954833984,0,26,108.0931167602539,778.50811767578125,27,6978,2018-08-22T00:00:00Z
30,192931200,36.68164825439453,27.484289169311523,0,26,25.541460037231445,806.56353759765625,27,31,2018-02-11T00:00:00Z
6969,209520000,36.659786224365234,27.4868106842041,0,26,120.82688903808594,777.21484375,27,6970,2018-08-22T00:00:00Z
7125,209692800,36.68251419067383,27.488554000854492,0,26,21.720151901245117,773.9632568359375,27,7126,2018-08-24T00:00:00Z
6253,208742400,36.663414001464844,27.496036529541016,0,26,104.57459259033203,782.41925048828125,27,6254,2018-08-13T00:00:00Z
13,192153600,36.628631591796875,27.496477127075195,0,26,299.1102600097656,889.78631591796875,27,14,2018-02-02T00:00:00Z
149,216345600,36.67226791381836,27.50047492980957,0,26,66.197418212890625,883.460205078125,27,150,2018-11-09T00:00:00Z
6793,209260800,36.67460250854492,27.504737854003906,0,26,57.43791580200195,776.4874267578125,27,6794,2018-08-19T00:00:00Z
33,193017600,36.78804397583008,27.506309509277344,0,26,205.84593200683594,802.619140625,27,34,2018-02-12T00:00:00Z
6936,209433600,36.67981719970703,27.50770378112793,0,26,34.78932571411133,770.58709716796875,27,6937,2018-08-21T00:00:00Z
6826,209347200,36.6651725769043,27.509262084960937,0,26,101.98059844970703,778.6055908203125,27,6827,2018-08-20T00:00:00Z
49,212025600,36.64676284790039,27.5104923248291,0,26,187.33090209960937,784.5692138671875,27,50,2018-09-20T00:00:00Z
6841,209347200,36.658607482910156,27.510719299316406,0,26,133.0283966064453,781.5390625,27,6842,2018-08-20T00:00:00Z
7243,209779200,36.686981201171875,27.510744094848633,0,26,2.3890085220336914,777.74188232421875,27,7244,2018-08-25T00:00:00Z
253,220838400,36.22330093383789,27.5125675201416,0,26,346.57440185546875,909.763671875,27,254,2018-12-31T00:00:00Z
24,192672000,36.66254425048828,27.52124786376953,0,26,121.52822875976562,809.0257568359375,27,25,2018-02-08T00:00:00Z
5012,207360000,36.63209915161133,27.523632049560547,0,26,285.6328125,779.60736083984375,27,5013,2018-07-28T00:00:00Z
6793,209260800,36.645748138427734,27.52376937866211,0,26,206.05154418945312,777.26190185546875,27,6794,2018-08-19T00:00:00Z
6804,209347200,36.65743637084961,27.525447845458984,0,26,149.58636474609375,779.1881103515625,27,6805,2018-08-20T00:00:00Z
181,217728000,36.64324188232422,27.527050018310547,0,26,223.76356506347656,802.164794921875,27,182,2018-11-25T00:00:00Z
5760,208224000,36.66548156738281,27.52886199951172,0,26,111.4518814086914,778.349365234375,27,5761,2018-08-07T00:00:00Z
7268,209779200,36.6713752746582,27.53387451171875,0,26,83.65755462646484,775.5035400390625,27,7269,2018-08-25T00:00:00Z
5456,207878400,36.21217346191406,27.53843116760254,0,26,262.34942626953125,864.39166259765625,27,5457,2018-08-03T00:00:00Z
5972,208396800,36.649208068847656,27.545896530151367,0,26,209.09274291992187,781.474609375,27,5973,2018-08-09T00:00:00Z
5228,207619200,36.6439094543457,27.54881477355957,0,26,238.88961791992187,778.90509033203125,27,5229,2018-07-31T00:00:00Z
129,197164800,36.215274810791016,27.553003311157227,0,26,200.72042846679687,830.5396728515625,27,130,2018-04-01T00:00:00Z
11,192067200,36.6378173828125,27.554119110107422,0,26,270.15191650390625,808.77764892578125,27,12,2018-02-01T00:00:00Z
7125,209692800,36.68130111694336,27.555280685424805,0,26,34.89204788208008,773.3353271484375,27,7126,2018-08-24T00:00:00Z
7181,209692800,36.66073226928711,27.559118270874023,0,26,152.51119995117187,778.2418212890625,27,7182,2018-08-24T00:00:00Z
6,191894400,36.25082778930664,27.55992317199707,0,26,297.102783203125,913.472412109375,27,7,2018-01-30T00:00:00Z
5072,207446400,36.676170349121094,27.560766220092773,0,26,64.8863525390625,781.68157958984375,27,5073,2018-07-29T00:00:00Z
5996,208396800,36.66843795776367,27.5634708404541,0,26,110.09520721435547,772.623291015625,27,5997,2018-08-09T00:00:00Z
5570,207964800,36.215763092041016,27.563819885253906,0,26,193.8309783935547,867.548828125,27,5571,2018-08-04T00:00:00Z
6785,209260800,36.619747161865234,27.56659698486328,0,26,347.9844055175781,779.36083984375,27,6786,2018-08-19T00:00:00Z
6179,208656000,36.674598693847656,27.567060470581055,0,26,75.34352111816406,771.68255615234375,27,6180,2018-08-12T00:00:00Z
7136,209692800,36.653968811035156,27.568838119506836,0,26,196.89073181152344,776.11529541015625,27,7137,2018-08-24T00:00:00Z
6804,209347200,36.66421127319336,27.573055267333984,0,26,138.50942993164062,776.70751953125,27,6805,2018-08-20T00:00:00Z
6468,208915200,36.68496322631836,27.574071884155273,0,26,15.133678436279297,769.96795654296875,27,6469,2018-08-15T00:00:00Z
5938,208396800,36.63345718383789,27.57621192932129,0,26,294.9628601074219,776.67376708984375,27,5939,2018-08-09T00:00:00Z
7181,209692800,36.659332275390625,27.578411102294922,0,26,170.23239135742187,776.81103515625,27,7182,2018-08-24T00:00:00Z
6826,209347200,36.676605224609375,27.579608917236328,0,26,66.07686614990234,776.9600830078125,27,6827,2018-08-20T00:00:00Z
5719,208137600,36.642784118652344,27.583145141601563,0,26,265.4967346191406,780.95458984375,27,5720,2018-08-06T00:00:00Z
7030,209520000,36.656803131103516,27.5870418548584,0,26,185.88088989257812,773.44317626953125,27,7031,2018-08-22T00:00:00Z
7181,209692800,36.6719970703125,27.587976455688477,0,26,93.57730865478516,778.152099609375,27,7182,2018-08-24T00:00:00Z
6944,209433600,36.627620697021484,27.590608596801758,0,26,307.1088562011719,774.84735107421875,27,6945,2018-08-21T00:00:00Z
6804,209347200,36.66884994506836,27.592029571533203,0,26,111.01551818847656,777.1995849609375,27,6805,2018-08-20T00:00:00Z
7220,209779200,36.625186920166016,27.592540740966797,0,26,312.4066162109375,774.5234375,27,7221,2018-08-25T00:00:00Z
6644,209174400,36.215396881103516,27.5928897857666,0,26,211.3779754638672,852.13604736328125,27,6645,2018-08-18T00:00:00Z
5072,207446400,36.65292739868164,27.593191146850586,0,26,204.9675750732422,783.59393310546875,27,5073,2018-07-29T00:00:00Z
6914,209433600,36.637569427490234,27.6014404296875,0,26,264.4596252441406,776.482177734375,27,6915,2018-08-21T00:00:00Z
5948,208396800,36.673866271972656,27.60280418395996,0,26,78.12750244140625,779.7513427734375,27,5949,2018-08-09T00:00:00Z
5186,207532800,36.63087463378906,27.609407424926758,0,26,275.1626892089844,776.1129150390625,27,5187,2018-07-30T00:00:00Z
7115,209606400,36.646602630615234,27.61105728149414,0,26,227.40309143066406,775.95147705078125,27,7116,2018-08-23T00:00:00Z
149,216345600,36.612979888916016,27.61133575439453,0,26,322.5930480957031,795.98553466796875,27,150,2018-11-09T00:00:00Z
7183,209692800,36.60590744018555,27.615161895751953,0,26,335.9611511230469,774.57550048828125,27,7184,2018-08-24T00:00:00Z
18,192412800,36.66139602661133,27.621871948242188,0,26,139.32763671875,799.6988525390625,27,19,2018-02-05T00:00:00Z
6536,209001600,36.68206024169922,27.6221866607666,0,26,28.99893569946289,772.40362548828125,27,6537,2018-08-16T00:00:00Z
5877,208310400,36.6156005859375,27.622314453125,0,26,299.44537353515625,774.763916015625,27,5878,2018-08-08T00:00:00Z
5909,208310400,36.64774703979492,27.622465133666992,0,26,211.6918182373047,776.2601318359375,27,5910,2018-08-08T00:00:00Z
175,217468800,36.61023712158203,27.62369155883789,0,26,311.0469055175781,804.81256103515625,27,176,2018-11-22T00:00:00Z
85,195264000,36.24894714355469,27.630313873291016,0,26,244.84622192382812,817.17279052734375,27,86,2018-03-10T00:00:00Z
7136,209692800,36.60344696044922,27.63224983215332,0,26,330.39739990234375,773.927734375,27,7137,2018-08-24T00:00:00Z
7040,209606400,36.63287353515625,27.634592056274414,0,26,258.4418640136719,774.69482421875,27,7041,2018-08-23T00:00:00Z
50,193795200,36.26057052612305,27.634918212890625,0,26,302.52783203125,797.8114013671875,27,51,2018-02-21T00:00:00Z
6,191894400,36.661476135253906,27.636947631835938,0,26,142.68434143066406,797.77386474609375,27,7,2018-01-30T00:00:00Z
7047,209606400,36.60462188720703,27.637868881225586,0,26,329.0954284667969,772.55169677734375,27,7048,2018-08-23T00:00:00Z
5991,208396800,36.68617248535156,27.638206481933594,0,26,7.307895660400391,775.66021728515625,27,5992,2018-08-09T00:00:00Z
7251,209779200,36.62256622314453,27.640119552612305,0,26,286.8768005371094,771.63214111328125,27,7252,2018-08-25T00:00:00Z
7055,209606400,36.609230041503906,27.64111328125,0,26,319.5240478515625,779.8734130859375,27,7056,2018-08-23T00:00:00Z
5179,207532800,36.620418548583984,27.641366958618164,0,26,292.7630920410156,779.70599365234375,27,5180,2018-07-30T00:00:00Z
6650,209174400,36.5995979309082,27.641481399536133,0,26,347.25567626953125,774.32611083984375,27,6651,2018-08-18T00:00:00Z
5801,208224000,36.63816833496094,27.643388748168945,0,26,251.4891815185547,780.26947021484375,27,5802,2018-08-07T00:00:00Z
5997,208396800,36.654727935791016,27.644317626953125,0,26,183.92672729492187,780.05853271484375,27,5998,2018-08-09T00:00:00Z
5221,207619200,35.949066162109375,27.64593505859375,0,26,348.3183898925781,873.58563232421875,27,5222,2018-07-31T00:00:00Z
6046,208483200,36.63859558105469,27.647865295410156,0,26,253.53536987304687,772.34271240234375,27,6047,2018-08-10T00:00:00Z
6213,208656000,36.62997055053711,27.648624420166016,0,26,274.37689208984375,771.5010986328125,27,6214,2018-08-12T00:00:00Z
258,221097600,35.979373931884766,27.6492919921875,0,26,327.831787109375,1059.134521484375,27,259,2019-01-03T00:00:00Z
10,192067200,36.00471878051758,27.652973175048828,0,26,321.4077453613281,888.636962890625,27,11,2018-02-01T00:00:00Z
6028,208483200,36.65927505493164,27.655101776123047,0,26,163.7542724609375,775.4881591796875,27,6029,2018-08-10T00:00:00Z
155,216604800,35.959774017333984,27.656475067138672,0,26,306.76422119140625,874.8099365234375,27,156,2018-11-12T00:00:00Z
6,210211200,35.96712875366211,27.656747817993164,0,26,303.2707214355469,877.67333984375,27,7,2018-08-30T00:00:00Z
5163,207532800,35.901512145996094,27.657087326049805,0,26,349.61224365234375,870.45257568359375,27,5164,2018-07-30T00:00:00Z
6121,208569600,36.6536750793457,27.658323287963867,0,26,198.15830993652344,779.62152099609375,27,6122,2018-08-11T00:00:00Z
158,216777600,36.06072998046875,27.659610748291016,0,26,308.59259033203125,869.4908447265625,27,159,2018-11-14T00:00:00Z
5196,207532800,35.92655563354492,27.6602840423584,0,26,310.73577880859375,859.942626953125,27,5197,2018-07-30T00:00:00Z
4896,207273600,35.803985595703125,27.660499572753906,0,26,334.5577087402344,901.6268310546875,27,4897,2018-07-27T00:00:00Z
3,191721600,35.96399688720703,27.660797119140625,0,26,289.2882385253906,812.85015869140625,27,4,2018-01-28T00:00:00Z
5037,207360000,35.809268951416016,27.6625919342041,0,26,322.9127502441406,865.52825927734375,27,5038,2018-07-28T00:00:00Z
284,222220800,36.016456604003906,27.662817001342773,0,26,281.31573486328125,896.65020751953125,27,285,2019-01-16T00:00:00Z
5394,207792000,36.062049865722656,27.663063049316406,0,26,285.8893737792969,868.76507568359375,27,5395,2018-08-02T00:00:00Z
7176,209692800,35.77879333496094,27.664058685302734,0,26,335.56341552734375,869.09417724609375,27,7177,2018-08-24T00:00:00Z
5425,207792000,35.98522186279297,27.665164947509766,0,26,267.5944519042969,865.878662109375,27,5426,2018-08-02T00:00:00Z
45,193536000,36.23814010620117,27.666017532348633,0,26,178.0277862548828,782.47509765625,27,46,2018-02-18T00:00:00Z
6421,208915200,36.68343734741211,27.666378021240234,0,26,24.375333786010742,774.20819091796875,27,6422,2018-08-15T00:00:00Z
148,216345600,36.274654388427734,27.66783905029297,0,26,274.05712890625,790.93609619140625,27,149,2018-11-09T00:00:00Z
6349,208828800,36.09721755981445,27.66822052001953,0,26,250.47491455078125,895.6278076171875,27,6350,2018-08-14T00:00:00Z
4827,207187200,35.78913497924805,27.668249130249023,0,26,318.80792236328125,861.902099609375,27,4828,2018-07-26T00:00:00Z
142,216086400,35.8986701965332,27.668914794921875,0,26,293.3301696777344,869.76287841796875,27,143,2018-11-06T00:00:00Z
5194,207532800,35.87226867675781,27.669679641723633,0,26,301.0299072265625,852.65411376953125,27,5195,2018-07-30T00:00:00Z
6908,209433600,35.79971694946289,27.670194625854492,0,26,307.9179992675781,782.05352783203125,27,6909,2018-08-21T00:00:00Z
5283,207705600,35.976646423339844,27.670557022094727,0,26,246.72506713867187,851.87017822265625,27,5284,2018-08-01T00:00:00Z
5418,207792000,36.04426574707031,27.671504974365234,0,26,244.44583129882813,864.91265869140625,27,5419,2018-08-02T00:00:00Z
5923,208396800,36.628456115722656,27.671693801879883,0,26,292.1343078613281,777.9281005859375,27,5924,2018-08-09T00:00:00Z
4917,207273600,35.81697463989258,27.6718807220459,0,26,292.3026123046875,814.69464111328125,27,4918,2018-07-27T00:00:00Z
5080,207446400,35.851158142089844,27.67283058166504,0,26,297.3813171386719,856.9073486328125,27,5081,2018-07-29T00:00:00Z
4979,207360000,35.81279754638672,27.673139572143555,0,26,288.27301025390625,856.40386962890625,27,4980,2018-07-28T00:00:00Z
275,221788800,35.77085494995117,27.67420196533203,0,26,342.16851806640625,848.1556396484375,27,276,2019-01-11T00:00:00Z
5319,207705600,35.859989166259766,27.674341201782227,0,26,290.54150390625,854.87420654296875,27,5320,2018-08-01T00:00:00Z
5923,208396800,36.608001708984375,27.675565719604492,0,26,341.93133544921875,772.07159423828125,27,5924,2018-08-09T00:00:00Z
163,216950400,35.83830642700195,27.675769805908203,0,26,286.1939392089844,861.93572998046875,27,164,2018-11-16T00:00:00Z
5414,207792000,35.90752029418945,27.67597770690918,0,26,257.6456298828125,864.42974853515625,27,5415,2018-08-02T00:00:00Z
5281,207705600,36.01487731933594,27.676454544067383,0,26,227.76348876953125,857.875,27,5282,2018-08-01T00:00:00Z
10,192067200,35.95425033569336,27.677011489868164,0,26,225.6520233154297,881.40960693359375,27,11,2018-02-01T00:00:00Z
99,214185600,35.8089714050293,27.677217483520508,0,26,284.1217346191406,875.3302001953125,27,100,2018-10-15T00:00:00Z
5380,207792000,36.085140228271484,27.67868995666504,0,26,197.97061157226562,854.19415283203125,27,5381,2018-08-02T00:00:00Z
5093,207446400,35.89836120605469,27.68037223815918,0,26,246.9969024658203,871.17938232421875,27,5094,2018-07-29T00:00:00Z
5576,207964800,36.60679244995117,27.68077850341797,0,26,348.8983154296875,781.801025390625,27,5577,2018-08-04T00:00:00Z
142,216086400,35.8977165222168,27.680936813354492,0,26,245.26815795898437,867.20257568359375,27,143,2018-11-06T00:00:00Z
35,193104000,36.215232849121094,27.68117332458496,0,26,160.29141235351562,789.7581787109375,27,36,2018-02-13T00:00:00Z
6914,209433600,36.651512145996094,27.681676864624023,0,26,228.88563537597656,773.68359375,27,6915,2018-08-21T00:00:00Z
5897,208310400,35.821434020996094,27.682952880859375,0,26,264.88916015625,908.97515869140625,27,5898,2018-08-08T00:00:00Z
18,192412800,36.12004470825195,27.683565139770508,0,26,166.29156494140625,913.228515625,27,19,2018-02-05T00:00:00Z
135,215740800,35.81576919555664,27.683759689331055,0,26,262.6209716796875,955.7110595703125,27,136,2018-11-02T00:00:00Z
6213,208656000,36.617061614990234,27.683773040771484,0,26,326.6766357421875,771.5614013671875,27,6214,2018-08-12T00:00:00Z
5,191808000,35.85307312011719,27.6846866607666,0,26,261.0277099609375,799.29132080078125,27,6,2018-01-29T00:00:00Z
5362,207792000,36.072410583496094,27.68495750427246,0,26,178.9219970703125,865.5474853515625,27,5363,2018-08-02T00:00:00Z
6379,208828800,36.684261322021484,27.686429977416992,0,26,83.2680892944336,776.228271484375,27,6380,2018-08-14T00:00:00Z
5116,207446400,35.80590057373047,27.6876163482666,0,26,270.3779602050781,843.7274169921875,27,5117,2018-07-29T00:00:00Z
5248,207619200,35.87867736816406,27.688005447387695,0,26,231.77268981933594,868.21405029296875,27,5249,2018-07-31T00:00:00Z
5098,207446400,35.88344955444336,27.688243865966797,0,26,227.1945037841797,823.91754150390625,27,5099,2018-07-29T00:00:00Z
32,193017600,36.6552734375,27.68903350830078,0,26,218.67147827148437,797.63970947265625,27,33,2018-02-12T00:00:00Z
17,192326400,36.706295013427734,27.689374923706055,0,26,54.893253326416016,875.687744140625,27,18,2018-02-04T00:00:00Z
5363,207792000,35.80052185058594,27.689701080322266,0,26,281.6789245605469,857.92626953125,27,5364,2018-08-02T00:00:00Z
7265,209779200,35.82695388793945,27.69057273864746,0,26,244.8636016845703,864.32611083984375,27,7266,2018-08-25T00:00:00Z
5515,207878400,35.99529266357422,27.690622329711914,0,26,170.58670043945312,855.806396484375,27,5516,2018-08-03T00:00:00Z
6392,208828800,36.06819152832031,27.691694259643555,0,26,154.650390625,893.466064453125,27,6393,2018-08-14T00:00:00Z
166,217123200,35.990055084228516,27.692424774169922,0,26,162.3914031982422,881.80706787109375,27,167,2018-11-18T00:00:00Z
164,217036800,35.91614532470703,27.693265914916992,0,26,175.1087188720703,799.1353759765625,27,165,2018-11-17T00:00:00Z
164,217036800,35.909576416015625,27.693950653076172,0,26,179.39846801757813,880.8702392578125,27,165,2018-11-17T00:00:00Z
1,191635200,35.80797576904297,27.694368362426758,0,26,251.4733123779297,997.39520263671875,27,2,2018-01-27T00:00:00Z
223,219542400,36.2193717956543,27.694438934326172,0,26,98.118438720703125,780.13751220703125,27,224,2018-12-16T00:00:00Z
18,192412800,36.11052703857422,27.69476318359375,0,26,87.082733154296875,885.839599609375,27,19,2018-02-05T00:00:00Z
130,197251200,36.005149841308594,27.69476890563965,0,26,157.2258758544922,834.82989501953125,27,131,2018-04-02T00:00:00Z
5146,207532800,35.852020263671875,27.695451736450195,0,26,227.8110809326172,855.50482177734375,27,5147,2018-07-30T00:00:00Z
5199,207532800,35.85551071166992,27.69610023498535,0,26,224.1694793701172,850.084228515625,27,5200,2018-07-30T00:00:00Z
6297,208742400,35.89004898071289,27.69790267944336,0,26,184.47604370117187,834.85986328125,27,6298,2018-08-13T00:00:00Z
5612,208051200,35.897342681884766,27.698713302612305,0,26,173.71841430664062,893.619140625,27,5613,2018-08-05T00:00:00Z
8,191980800,35.86627197265625,27.69900894165039,0,26,204.15550231933594,867.10614013671875,27,9,2018-01-31T00:00:00Z
24,192672000,36.07944107055664,27.700057983398437,0,26,97.870635986328125,876.31634521484375,27,25,2018-02-08T00:00:00Z
5484,207878400,36.09199142456055,27.70248031616211,0,26,60.85560607910156,851.8826904296875,27,5485,2018-08-03T00:00:00Z
133,215654400,35.80780792236328,27.703773498535156,0,26,233.3653106689453,965.645263671875,27,134,2018-11-01T00:00:00Z
5358,207705600,35.974571228027344,27.703845977783203,0,26,113.25420379638672,851.79705810546875,27,5359,2018-08-01T00:00:00Z
77,213235200,36.00179672241211,27.704809188842773,0,26,118.24002838134766,851.614501953125,27,78,2018-10-04T00:00:00Z
11,192067200,35.994529724121094,27.705408096313477,0,26,113.59748840332031,875.09051513671875,27,12,2018-02-01T00:00:00Z
28,192844800,35.9266357421875,27.70553970336914,0,26,107.49398803710937,800.564453125,27,29,2018-02-10T00:00:00Z
5192,207532800,36.62940979003906,27.70567512512207,0,26,310.0069885253906,780.89544677734375,27,5193,2018-07-30T00:00:00Z
5294,207705600,35.9028205871582,27.70753288269043,0,26,130.63833618164062,868.36810302734375,27,5295,2018-08-01T00:00:00Z
265,221356800,35.82292175292969,27.707738876342773,0,26,200.63922119140625,911.9342041015625,27,266,2019-01-06T00:00:00Z
140,216000000,35.875587463378906,27.708436965942383,0,26,161.12327575683594,883.23077392578125,27,141,2018-11-05T00:00:00Z
5490,207878400,36.08778381347656,27.70880889892578,0,26,37.67890930175781,831.4002685546875,27,5491,2018-08-03T00:00:00Z
5706,208137600,35.95951843261719,27.708932876586914,0,26,87.66838836669922,886.40106201171875,27,5707,2018-08-06T00:00:00Z
6260,208742400,36.043609619140625,27.709901809692383,0,26,99.60181427001953,878.54412841796875,27,6261,2018-08-13T00:00:00Z
24,192672000,35.985557556152344,27.71018409729004,0,26,94.85742950439453,873.79168701171875,27,25,2018-02-08T00:00:00Z
5361,207792000,35.89327621459961,27.71176528930664,0,26,129.093505859375,857.782958984375,27,5362,2018-08-02T00:00:00Z
5632,208051200,35.86146926879883,27.712196350097656,0,26,171.64654541015625,888.86212158203125,27,5633,2018-08-05T00:00:00Z
144,216172800,35.79180145263672,27.71255874633789,0,26,306.5738220214844,858.1710205078125,27,145,2018-11-07T00:00:00Z
24,192672000,36.058597564697266,27.712675094604492,0,26,88.04576110839844,871.6578369140625,27,25,2018-02-08T00:00:00Z
6644,209174400,36.063812255859375,27.714950561523438,0,26,78.9691390991211,859.419189453125,27,6645,2018-08-18T00:00:00Z
7136,209692800,35.91899871826172,27.718982696533203,0,26,78.29539489746094,817.6927490234375,27,7137,2018-08-24T00:00:00Z
140,216000000,35.88683319091797,27.721487045288086,0,26,109.8121566772461,844.38323974609375,27,141,2018-11-05T00:00:00Z
7057,209606400,36.56704330444336,27.721620559692383,0,26,318.1466979980469,776.33660888671875,27,7058,2018-08-23T00:00:00Z
136,215827200,36.284786224365234,27.722993850708008,0,26,270.74871826171875,791.8751220703125,27,137,2018-11-03T00:00:00Z
23,192585600,35.90602493286133,27.723703384399414,0,26,77.587188720703125,798.778076171875,27,24,2018-02-07T00:00:00Z
5797,208224000,36.570289611816406,27.724288940429688,0,26,308.0456237792969,770.18408203125,27,5798,2018-08-07T00:00:00Z
6174,208656000,35.85905456542969,27.72431182861328,0,26,154.96084594726562,840.4891357421875,27,6175,2018-08-12T00:00:00Z
96,214099200,35.89934539794922,27.72500991821289,0,26,79.21602630615234,797.02239990234375,27,97,2018-10-14T00:00:00Z
1,191635200,35.79130172729492,27.726213455200195,0,26,340.9134826660156,960.47467041015625,27,2,2018-01-27T00:00:00Z
89,213753600,35.849143981933594,27.726633071899414,0,26,166.52626037597656,805.42327880859375,27,90,2018-10-10T00:00:00Z
17,192326400,36.03431701660156,27.72692108154297,0,26,59.11613082885742,808.904541015625,27,18,2018-02-04T00:00:00Z
5426,207792000,35.9599494934082,27.726999282836914,0,26,49.19927978515625,853.62908935546875,27,5427,2018-08-02T00:00:00Z
5341,207705600,35.90725326538086,27.728839874267578,0,26,61.57828903198242,854.381103515625,27,5342,2018-08-01T00:00:00Z
5776,208224000,36.557525634765625,27.73257064819336,0,26,291.72540283203125,778.44927978515625,27,5777,2018-08-07T00:00:00Z
157,216691200,36.09872055053711,27.736915588378906,0,26,3.979367733001709,882.790283203125,27,158,2018-11-13T00:00:00Z
5881,208310400,35.885284423828125,27.73845672607422,0,26,64.785797119140625,889.1304931640625,27,5882,2018-08-08T00:00:00Z
268,221529600,35.902652740478516,27.739473342895508,0,26,32.22468948364258,827.92864990234375,27,269,2019-01-08T00:00:00Z
5489,207878400,36.54816436767578,27.742671966552734,0,26,309.88922119140625,784.06048583984375,27,5490,2018-08-03T00:00:00Z
6305,208742400,35.876155853271484,27.74351692199707,0,26,75.830474853515625,849.2696533203125,27,6306,2018-08-13T00:00:00Z
6595,209088000,36.545223236083984,27.74420166015625,0,26,324.552978515625,772.8048095703125,27,6596,2018-08-17T00:00:00Z
151,216432000,35.881099700927734,27.74493408203125,0,26,58.400020599365234,863.6524658203125,27,152,2018-11-10T00:00:00Z
167,217123200,35.87303161621094,27.745588302612305,0,26,79.7808609008789,880.316162109375,27,168,2018-11-18T00:00:00Z
6563,209088000,36.54817581176758,27.747217178344727,0,26,291.26715087890625,771.64239501953125,27,6564,2018-08-17T00:00:00Z
5590,207964800,36.55623245239258,27.74818992614746,0,26,227.9244384765625,790.5987548828125,27,5591,2018-08-04T00:00:00Z
6823,209347200,36.57418441772461,27.749055862426758,0,26,203.19384765625,779.08258056640625,27,6824,2018-08-20T00:00:00Z
18,192412800,35.88804626464844,27.75004768371582,0,26,23.81818199157715,803.7960205078125,27,19,2018-02-05T00:00:00Z
148,216345600,36.25798797607422,27.750797271728516,0,26,196.05538940429687,787.0479736328125,27,149,2018-11-09T00:00:00Z
140,216000000,35.86907958984375,27.751832962036133,0,26,81.73902893066406,881.50274658203125,27,141,2018-11-05T00:00:00Z
6908,209433600,35.803279876708984,27.752695083618164,0,26,303.25286865234375,787.8909912109375,27,6909,2018-08-21T00:00:00Z
5667,208051200,35.8471794128418,27.753013610839844,0,26,143.29408264160156,913.66387939453125,27,5668,2018-08-05T00:00:00Z
5819,208224000,35.88765335083008,27.753082275390625,0,26,24.967330932617188,878.81365966796875,27,5820,2018-08-07T00:00:00Z
6659,209174400,36.54902648925781,27.753503799438477,0,26,260.5769958496094,771.6732177734375,27,6660,2018-08-18T00:00:00Z
6093,208569600,36.56564712524414,27.75770378112793,0,26,146.5265350341797,766.60345458984375,27,6094,2018-08-11T00:00:00Z
5814,208224000,36.55619430541992,27.759920120239258,0,26,180.81671142578125,772.19488525390625,27,5815,2018-08-07T00:00:00Z
7102,209606400,36.5567512512207,27.76007652282715,0,26,175.8458251953125,775.2579345703125,27,7103,2018-08-23T00:00:00Z
5948,208396800,36.56262969970703,27.760726928710938,0,26,128.41468811035156,771.08062744140625,27,5949,2018-08-09T00:00:00Z
155,216604800,35.87887191772461,27.762222290039063,0,26,51.44450759887695,872.33380126953125,27,156,2018-11-12T00:00:00Z
99,195868800,35.832984924316406,27.762928009033203,0,26,194.93614196777344,818.79986572265625,27,100,2018-03-17T00:00:00Z
5277,207619200,36.533573150634766,27.762977600097656,0,26,347.8299255371094,808.2396240234375,27,5278,2018-07-31T00:00:00Z
5581,207964800,35.85161209106445,27.763973236083984,0,26,134.7543487548828,853.5111083984375,27,5582,2018-08-04T00:00:00Z
134,215740800,36.315704345703125,27.765806198120117,0,26,219.62857055664062,788.5830078125,27,135,2018-11-02T00:00:00Z
6841,209347200,36.5387077331543,27.76787567138672,0,26,290.7221374511719,778.4512939453125,27,6842,2018-08-20T00:00:00Z
143,216086400,35.87943649291992,27.767902374267578,0,26,49.533695220947266,957.91131591796875,27,144,2018-11-06T00:00:00Z
6672,209174400,36.53835678100586,27.76923942565918,0,26,288.9873046875,769.37750244140625,27,6673,2018-08-18T00:00:00Z
141,216000000,35.86953353881836,27.769502639770508,0,26,79.3625259399414,865.67449951171875,27,142,2018-11-05T00:00:00Z
5938,208396800,36.55342483520508,27.772789001464844,0,26,152.97312927246094,780.52630615234375,27,5939,2018-08-09T00:00:00Z
6153,208569600,35.86012268066406,27.773387908935547,0,26,107.46675872802734,847.33929443359375,27,6154,2018-08-11T00:00:00Z
130,215568000,35.82870864868164,27.773929595947266,0,26,234.24969482421875,851.41461181640625,27,131,2018-10-31T00:00:00Z
5991,208396800,36.57138442993164,27.773954391479492,0,26,81.93230438232422,780.188232421875,27,5992,2018-08-09T00:00:00Z
143,216086400,35.88887405395508,27.775188446044922,0,26,20.9133243560791,894.413330078125,27,144,2018-11-06T00:00:00Z
6527,209001600,36.52998352050781,27.776599884033203,0,26,334.3487854003906,771.4293212890625,27,6528,2018-08-16T00:00:00Z
5321,207705600,36.55255889892578,27.777807235717773,0,26,140.95181274414062,815.50347900390625,27,5322,2018-08-01T00:00:00Z
5963,208396800,36.58158493041992,27.7779483795166,0,26,71.05384826660156,782.62445068359375,27,5964,2018-08-09T00:00:00Z
6140,208569600,35.8425407409668,27.77809715270996,0,26,179.28240966796875,856.9683837890625,27,6141,2018-08-11T00:00:00Z
145,216172800,35.8826789855957,27.77912139892578,0,26,39.423362731933594,863.03131103515625,27,146,2018-11-07T00:00:00Z
6288,208742400,36.57451248168945,27.7805118560791,0,26,53.492523193359375,776.9241943359375,27,6289,2018-08-13T00:00:00Z
